"variant_name","country_code","year_week","new_cases","number_deaths"
B.1.640,PL,"2020-16",2550,8184
Beta,PL,"2020-16",7650,8184
C.1.2,PL,"2020-16",2550,8184
C.16,PL,"2020-16",2550,8184
C.36+L452R,PL,"2020-16",2550,8184
Delta,PL,"2020-16",15300,8184
Epsilon,PL,"2020-16",2550,8184
Eta,PL,"2020-16",2550,8184
Gamma,PL,"2020-16",5100,8184
Kappa,PL,"2020-16",2550,8184
Lambda,PL,"2020-16",2550,8184
Mu,PL,"2020-16",2550,8184
Omicron,PL,"2020-16",15300,8184
Other,PL,"2020-16",2550,8184
Theta,PL,"2020-16",2550,8184
UNK,PL,"2020-16",2550,8184
XD,PL,"2020-16",2550,8184
XF,PL,"2020-16",2550,8184
Zeta,PL,"2020-16",2550,8184
A.23.1+E484K,PL,"2020-17",2330,7743
A.27,PL,"2020-17",2330,7743
A.28,PL,"2020-17",2330,7743
Alpha,PL,"2020-17",9320,7743
AT.1,PL,"2020-17",2330,7743
AV.1,PL,"2020-17",2330,7743
B.1.1.318,PL,"2020-17",2330,7743
B.1.1.519,PL,"2020-17",2330,7743
B.1.214.2,PL,"2020-17",2330,7743
B.1.526,PL,"2020-17",2330,7743
B.1.616,PL,"2020-17",2330,7743
B.1.617.3,PL,"2020-17",2330,7743
B.1.620,PL,"2020-17",2330,7743
B.1.640,PL,"2020-17",2330,7743
Beta,PL,"2020-17",6990,7743
C.1.2,PL,"2020-17",2330,7743
C.16,PL,"2020-17",2330,7743
C.36+L452R,PL,"2020-17",2330,7743
Delta,PL,"2020-17",13980,7743
Epsilon,PL,"2020-17",2330,7743
Eta,PL,"2020-17",2330,7743
Gamma,PL,"2020-17",4660,7743
Kappa,PL,"2020-17",2330,7743
Lambda,PL,"2020-17",2330,7743
Mu,PL,"2020-17",2330,7743
Omicron,PL,"2020-17",13980,7743
Other,PL,"2020-17",2330,7743
Theta,PL,"2020-17",2330,7743
UNK,PL,"2020-17",2330,7743
XD,PL,"2020-17",2330,7743
XF,PL,"2020-17",2330,7743
Zeta,PL,"2020-17",2330,7743
A.23.1+E484K,PL,"2020-18",2139,7757
A.27,PL,"2020-18",2139,7757
A.28,PL,"2020-18",2139,7757
Alpha,PL,"2020-18",8556,7757
AT.1,PL,"2020-18",2139,7757
AV.1,PL,"2020-18",2139,7757
B.1.1.318,PL,"2020-18",2139,7757
B.1.1.519,PL,"2020-18",2139,7757
B.1.214.2,PL,"2020-18",2139,7757
B.1.526,PL,"2020-18",2139,7757
B.1.616,PL,"2020-18",2139,7757
B.1.617.3,PL,"2020-18",2139,7757
B.1.620,PL,"2020-18",2139,7757
B.1.640,PL,"2020-18",2139,7757
Beta,PL,"2020-18",6417,7757
C.1.2,PL,"2020-18",2139,7757
C.16,PL,"2020-18",2139,7757
C.36+L452R,PL,"2020-18",2139,7757
Delta,PL,"2020-18",12834,7757
Epsilon,PL,"2020-18",2139,7757
Eta,PL,"2020-18",2139,7757
Gamma,PL,"2020-18",4278,7757
Kappa,PL,"2020-18",2139,7757
Lambda,PL,"2020-18",2139,7757
Mu,PL,"2020-18",2139,7757
Omicron,PL,"2020-18",12834,7757
Other,PL,"2020-18",2139,7757
Theta,PL,"2020-18",2139,7757
UNK,PL,"2020-18",2139,7757
XD,PL,"2020-18",2139,7757
XF,PL,"2020-18",2139,7757
Zeta,PL,"2020-18",2139,7757
A.23.1+E484K,PL,"2020-19",2303,7581
A.27,PL,"2020-19",2303,7581
A.28,PL,"2020-19",2303,7581
Alpha,PL,"2020-19",9212,7581
AT.1,PL,"2020-19",2303,7581
AV.1,PL,"2020-19",2303,7581
B.1.1.318,PL,"2020-19",2303,7581
B.1.1.519,PL,"2020-19",2303,7581
B.1.214.2,PL,"2020-19",2303,7581
B.1.526,PL,"2020-19",2303,7581
B.1.616,PL,"2020-19",2303,7581
B.1.617.3,PL,"2020-19",2303,7581
B.1.620,PL,"2020-19",2303,7581
B.1.640,PL,"2020-19",2303,7581
Beta,PL,"2020-19",6909,7581
C.1.2,PL,"2020-19",2303,7581
C.16,PL,"2020-19",2303,7581
C.36+L452R,PL,"2020-19",2303,7581
Delta,PL,"2020-19",13818,7581
Epsilon,PL,"2020-19",2303,7581
Eta,PL,"2020-19",2303,7581
Gamma,PL,"2020-19",4606,7581
Kappa,PL,"2020-19",2303,7581
Lambda,PL,"2020-19",2303,7581
Mu,PL,"2020-19",2303,7581
Omicron,PL,"2020-19",13818,7581
Other,PL,"2020-19",2303,7581
Theta,PL,"2020-19",2303,7581
UNK,PL,"2020-19",2303,7581
XD,PL,"2020-19",2303,7581
XF,PL,"2020-19",2303,7581
Zeta,PL,"2020-19",2303,7581
A.23.1+E484K,PL,"2020-20",2533,7558
A.27,PL,"2020-20",2533,7558
A.28,PL,"2020-20",2533,7558
Alpha,PL,"2020-20",10132,7558
AT.1,PL,"2020-20",2533,7558
AV.1,PL,"2020-20",2533,7558
B.1.1.318,PL,"2020-20",2533,7558
B.1.1.519,PL,"2020-20",2533,7558
B.1.214.2,PL,"2020-20",2533,7558
B.1.526,PL,"2020-20",2533,7558
B.1.616,PL,"2020-20",2533,7558
B.1.617.3,PL,"2020-20",2533,7558
B.1.620,PL,"2020-20",2533,7558
B.1.640,PL,"2020-20",2533,7558
Beta,PL,"2020-20",7599,7558
C.1.2,PL,"2020-20",2533,7558
C.16,PL,"2020-20",2533,7558
C.36+L452R,PL,"2020-20",2533,7558
Delta,PL,"2020-20",15198,7558
Epsilon,PL,"2020-20",2533,7558
Eta,PL,"2020-20",2533,7558
Gamma,PL,"2020-20",5066,7558
Kappa,PL,"2020-20",2533,7558
Lambda,PL,"2020-20",2533,7558
Mu,PL,"2020-20",2533,7558
Omicron,PL,"2020-20",15198,7558
Other,PL,"2020-20",2533,7558
Theta,PL,"2020-20",2533,7558
UNK,PL,"2020-20",2533,7558
XD,PL,"2020-20",2533,7558
XF,PL,"2020-20",2533,7558
Zeta,PL,"2020-20",2533,7558
A.23.1+E484K,PL,"2020-21",2759,7546
A.27,PL,"2020-21",2759,7546
A.28,PL,"2020-21",2759,7546
Alpha,PL,"2020-21",11036,7546
AT.1,PL,"2020-21",2759,7546
AV.1,PL,"2020-21",2759,7546
B.1.1.318,PL,"2020-21",2759,7546
B.1.1.519,PL,"2020-21",2759,7546
B.1.214.2,PL,"2020-21",2759,7546
B.1.526,PL,"2020-21",2759,7546
B.1.616,PL,"2020-21",2759,7546
B.1.617.3,PL,"2020-21",2759,7546
B.1.620,PL,"2020-21",2759,7546
B.1.640,PL,"2020-21",2759,7546
Beta,PL,"2020-21",8277,7546
C.1.2,PL,"2020-21",2759,7546
C.16,PL,"2020-21",2759,7546
C.36+L452R,PL,"2020-21",2759,7546
Delta,PL,"2020-21",16554,7546
Epsilon,PL,"2020-21",2759,7546
Eta,PL,"2020-21",2759,7546
Gamma,PL,"2020-21",5518,7546
Kappa,PL,"2020-21",2759,7546
Lambda,PL,"2020-21",2759,7546
Mu,PL,"2020-21",2759,7546
Omicron,PL,"2020-21",16554,7546
Other,PL,"2020-21",2759,7546
Theta,PL,"2020-21",2759,7546
UNK,PL,"2020-21",2759,7546
XD,PL,"2020-21",2759,7546
XF,PL,"2020-21",2759,7546
Zeta,PL,"2020-21",2759,7546
A.23.1+E484K,PL,"2020-22",2496,7632
A.27,PL,"2020-22",2496,7632
A.28,PL,"2020-22",2496,7632
Alpha,PL,"2020-22",9984,7632
AT.1,PL,"2020-22",2496,7632
AV.1,PL,"2020-22",2496,7632
B.1.1.318,PL,"2020-22",2496,7632
B.1.1.519,PL,"2020-22",2496,7632
B.1.214.2,PL,"2020-22",2496,7632
B.1.526,PL,"2020-22",2496,7632
B.1.616,PL,"2020-22",2496,7632
B.1.617.3,PL,"2020-22",2496,7632
B.1.620,PL,"2020-22",2496,7632
B.1.640,PL,"2020-22",2496,7632
Beta,PL,"2020-22",7488,7632
C.1.2,PL,"2020-22",2496,7632
C.16,PL,"2020-22",2496,7632
C.36+L452R,PL,"2020-22",2496,7632
Delta,PL,"2020-22",14976,7632
Epsilon,PL,"2020-22",2496,7632
Eta,PL,"2020-22",2496,7632
Gamma,PL,"2020-22",4992,7632
Kappa,PL,"2020-22",2496,7632
Lambda,PL,"2020-22",2496,7632
Mu,PL,"2020-22",2496,7632
Omicron,PL,"2020-22",14976,7632
Other,PL,"2020-22",2496,7632
Theta,PL,"2020-22",2496,7632
UNK,PL,"2020-22",2496,7632
XD,PL,"2020-22",2496,7632
XF,PL,"2020-22",2496,7632
Zeta,PL,"2020-22",2496,7632
A.23.1+E484K,PL,"2020-23",2777,7808
A.27,PL,"2020-23",2777,7808
A.28,PL,"2020-23",2777,7808
Alpha,PL,"2020-23",11108,7808
AT.1,PL,"2020-23",2777,7808
AV.1,PL,"2020-23",2777,7808
B.1.1.318,PL,"2020-23",2777,7808
B.1.1.519,PL,"2020-23",2777,7808
B.1.214.2,PL,"2020-23",2777,7808
B.1.526,PL,"2020-23",2777,7808
B.1.616,PL,"2020-23",2777,7808
B.1.617.3,PL,"2020-23",2777,7808
B.1.620,PL,"2020-23",2777,7808
B.1.640,PL,"2020-23",2777,7808
Beta,PL,"2020-23",8331,7808
C.1.2,PL,"2020-23",2777,7808
C.16,PL,"2020-23",2777,7808
C.36+L452R,PL,"2020-23",2777,7808
Delta,PL,"2020-23",16662,7808
Epsilon,PL,"2020-23",2777,7808
Eta,PL,"2020-23",2777,7808
Gamma,PL,"2020-23",5554,7808
Kappa,PL,"2020-23",2777,7808
Lambda,PL,"2020-23",2777,7808
Mu,PL,"2020-23",2777,7808
Omicron,PL,"2020-23",16662,7808
Other,PL,"2020-23",2777,7808
Theta,PL,"2020-23",2777,7808
UNK,PL,"2020-23",2777,7808
XD,PL,"2020-23",2777,7808
XF,PL,"2020-23",2777,7808
Zeta,PL,"2020-23",2777,7808
A.23.1+E484K,PL,"2020-24",2831,7740
A.27,PL,"2020-24",2831,7740
A.28,PL,"2020-24",2831,7740
Alpha,PL,"2020-24",11324,7740
AT.1,PL,"2020-24",2831,7740
AV.1,PL,"2020-24",2831,7740
B.1.1.318,PL,"2020-24",2831,7740
B.1.1.519,PL,"2020-24",2831,7740
B.1.214.2,PL,"2020-24",2831,7740
B.1.526,PL,"2020-24",2831,7740
B.1.616,PL,"2020-24",2831,7740
B.1.617.3,PL,"2020-24",2831,7740
B.1.620,PL,"2020-24",2831,7740
B.1.640,PL,"2020-24",2831,7740
Beta,PL,"2020-24",8493,7740
C.1.2,PL,"2020-24",2831,7740
C.16,PL,"2020-24",2831,7740
C.36+L452R,PL,"2020-24",2831,7740
Delta,PL,"2020-24",16986,7740
Epsilon,PL,"2020-24",2831,7740
Eta,PL,"2020-24",2831,7740
Gamma,PL,"2020-24",5662,7740
Kappa,PL,"2020-24",2831,7740
Lambda,PL,"2020-24",2831,7740
Mu,PL,"2020-24",2831,7740
Omicron,PL,"2020-24",16986,7740
Other,PL,"2020-24",2831,7740
Theta,PL,"2020-24",2831,7740
UNK,PL,"2020-24",2831,7740
XD,PL,"2020-24",2831,7740
XF,PL,"2020-24",2831,7740
Zeta,PL,"2020-24",2831,7740
A.23.1+E484K,PL,"2020-25",2539,7395
A.27,PL,"2020-25",2539,7395
A.28,PL,"2020-25",2539,7395
Alpha,PL,"2020-25",10156,7395
AT.1,PL,"2020-25",2539,7395
AV.1,PL,"2020-25",2539,7395
B.1.1.318,PL,"2020-25",2539,7395
B.1.1.519,PL,"2020-25",2539,7395
B.1.214.2,PL,"2020-25",2539,7395
B.1.526,PL,"2020-25",2539,7395
B.1.616,PL,"2020-25",2539,7395
B.1.617.3,PL,"2020-25",2539,7395
B.1.620,PL,"2020-25",2539,7395
B.1.640,PL,"2020-25",2539,7395
Beta,PL,"2020-25",7617,7395
C.1.2,PL,"2020-25",2539,7395
C.16,PL,"2020-25",2539,7395
C.36+L452R,PL,"2020-25",2539,7395
Delta,PL,"2020-25",15234,7395
Epsilon,PL,"2020-25",2539,7395
Eta,PL,"2020-25",2539,7395
Gamma,PL,"2020-25",5078,7395
Kappa,PL,"2020-25",2539,7395
Lambda,PL,"2020-25",2539,7395
Mu,PL,"2020-25",2539,7395
Omicron,PL,"2020-25",15234,7395
Other,PL,"2020-25",2539,7395
Theta,PL,"2020-25",2539,7395
UNK,PL,"2020-25",2539,7395
XD,PL,"2020-25",2539,7395
XF,PL,"2020-25",2539,7395
Zeta,PL,"2020-25",2539,7395
A.23.1+E484K,PL,"2020-26",1976,7375
A.27,PL,"2020-26",1976,7375
A.28,PL,"2020-26",1976,7375
Alpha,PL,"2020-26",7904,7375
AT.1,PL,"2020-26",1976,7375
AV.1,PL,"2020-26",1976,7375
B.1.1.318,PL,"2020-26",1976,7375
B.1.1.519,PL,"2020-26",1976,7375
B.1.214.2,PL,"2020-26",1976,7375
B.1.526,PL,"2020-26",1976,7375
B.1.616,PL,"2020-26",1976,7375
B.1.617.3,PL,"2020-26",1976,7375
B.1.620,PL,"2020-26",1976,7375
B.1.640,PL,"2020-26",1976,7375
Beta,PL,"2020-26",5928,7375
C.1.2,PL,"2020-26",1976,7375
C.16,PL,"2020-26",1976,7375
C.36+L452R,PL,"2020-26",1976,7375
Delta,PL,"2020-26",11856,7375
Epsilon,PL,"2020-26",1976,7375
Eta,PL,"2020-26",1976,7375
Gamma,PL,"2020-26",3952,7375
Kappa,PL,"2020-26",1976,7375
Lambda,PL,"2020-26",1976,7375
Mu,PL,"2020-26",1976,7375
Omicron,PL,"2020-26",11856,7375
Other,PL,"2020-26",1976,7375
Theta,PL,"2020-26",1976,7375
UNK,PL,"2020-26",1976,7375
XD,PL,"2020-26",1976,7375
XF,PL,"2020-26",1976,7375
Zeta,PL,"2020-26",1976,7375
A.23.1+E484K,PL,"2020-27",2043,7657
A.27,PL,"2020-27",2043,7657
A.28,PL,"2020-27",2043,7657
Alpha,PL,"2020-27",8172,7657
AT.1,PL,"2020-27",2043,7657
AV.1,PL,"2020-27",2043,7657
B.1.1.318,PL,"2020-27",2043,7657
B.1.1.519,PL,"2020-27",2043,7657
B.1.214.2,PL,"2020-27",2043,7657
B.1.526,PL,"2020-27",2043,7657
B.1.616,PL,"2020-27",2043,7657
B.1.617.3,PL,"2020-27",2043,7657
B.1.620,PL,"2020-27",2043,7657
B.1.640,PL,"2020-27",2043,7657
Beta,PL,"2020-27",6129,7657
C.1.2,PL,"2020-27",2043,7657
C.16,PL,"2020-27",2043,7657
C.36+L452R,PL,"2020-27",2043,7657
Delta,PL,"2020-27",12258,7657
Epsilon,PL,"2020-27",2043,7657
Eta,PL,"2020-27",2043,7657
Gamma,PL,"2020-27",4086,7657
Kappa,PL,"2020-27",2043,7657
Lambda,PL,"2020-27",2043,7657
Mu,PL,"2020-27",2043,7657
Omicron,PL,"2020-27",12258,7657
Other,PL,"2020-27",2043,7657
Theta,PL,"2020-27",2043,7657
UNK,PL,"2020-27",2043,7657
XD,PL,"2020-27",2043,7657
XF,PL,"2020-27",2043,7657
Zeta,PL,"2020-27",2043,7657
A.23.1+E484K,PL,"2020-28",1941,7309
A.27,PL,"2020-28",1941,7309
A.28,PL,"2020-28",1941,7309
Alpha,PL,"2020-28",7764,7309
AT.1,PL,"2020-28",1941,7309
AV.1,PL,"2020-28",1941,7309
B.1.1.318,PL,"2020-28",1941,7309
B.1.1.519,PL,"2020-28",1941,7309
B.1.214.2,PL,"2020-28",1941,7309
B.1.526,PL,"2020-28",1941,7309
B.1.616,PL,"2020-28",1941,7309
B.1.617.3,PL,"2020-28",1941,7309
B.1.620,PL,"2020-28",1941,7309
B.1.640,PL,"2020-28",1941,7309
Beta,PL,"2020-28",5823,7309
C.1.2,PL,"2020-28",1941,7309
C.16,PL,"2020-28",1941,7309
C.36+L452R,PL,"2020-28",1941,7309
Delta,PL,"2020-28",11646,7309
Epsilon,PL,"2020-28",1941,7309
Eta,PL,"2020-28",1941,7309
Gamma,PL,"2020-28",3882,7309
Kappa,PL,"2020-28",1941,7309
Lambda,PL,"2020-28",1941,7309
Mu,PL,"2020-28",1941,7309
Omicron,PL,"2020-28",11646,7309
Other,PL,"2020-28",1941,7309
Theta,PL,"2020-28",1941,7309
UNK,PL,"2020-28",1941,7309
XD,PL,"2020-28",1941,7309
XF,PL,"2020-28",1941,7309
Zeta,PL,"2020-28",1941,7309
A.23.1+E484K,PL,"2020-29",2213,7505
A.27,PL,"2020-29",2213,7505
A.28,PL,"2020-29",2213,7505
Alpha,PL,"2020-29",8852,7505
AT.1,PL,"2020-29",2213,7505
AV.1,PL,"2020-29",2213,7505
B.1.1.318,PL,"2020-29",2213,7505
B.1.1.519,PL,"2020-29",2213,7505
B.1.214.2,PL,"2020-29",2213,7505
B.1.526,PL,"2020-29",2213,7505
B.1.616,PL,"2020-29",2213,7505
B.1.617.3,PL,"2020-29",2213,7505
B.1.620,PL,"2020-29",2213,7505
B.1.640,PL,"2020-29",2213,7505
Beta,PL,"2020-29",6639,7505
C.1.2,PL,"2020-29",2213,7505
C.16,PL,"2020-29",2213,7505
C.36+L452R,PL,"2020-29",2213,7505
Delta,PL,"2020-29",13278,7505
Epsilon,PL,"2020-29",2213,7505
Eta,PL,"2020-29",2213,7505
Gamma,PL,"2020-29",4426,7505
Kappa,PL,"2020-29",2213,7505
Lambda,PL,"2020-29",2213,7505
Mu,PL,"2020-29",2213,7505
Omicron,PL,"2020-29",13278,7505
Other,PL,"2020-29",4426,7505
Theta,PL,"2020-29",2213,7505
UNK,PL,"2020-29",2213,7505
XD,PL,"2020-29",2213,7505
XF,PL,"2020-29",2213,7505
Zeta,PL,"2020-29",2213,7505
A.23.1+E484K,PL,"2020-30",2961,7569
A.27,PL,"2020-30",2961,7569
A.28,PL,"2020-30",2961,7569
Alpha,PL,"2020-30",11844,7569
AT.1,PL,"2020-30",2961,7569
AV.1,PL,"2020-30",2961,7569
B.1.1.318,PL,"2020-30",2961,7569
B.1.1.519,PL,"2020-30",2961,7569
B.1.214.2,PL,"2020-30",2961,7569
B.1.526,PL,"2020-30",2961,7569
B.1.616,PL,"2020-30",2961,7569
B.1.617.3,PL,"2020-30",2961,7569
B.1.620,PL,"2020-30",2961,7569
B.1.640,PL,"2020-30",2961,7569
Beta,PL,"2020-30",8883,7569
C.1.2,PL,"2020-30",2961,7569
C.16,PL,"2020-30",2961,7569
C.36+L452R,PL,"2020-30",2961,7569
Delta,PL,"2020-30",17766,7569
Epsilon,PL,"2020-30",2961,7569
Eta,PL,"2020-30",2961,7569
Gamma,PL,"2020-30",5922,7569
Kappa,PL,"2020-30",2961,7569
Lambda,PL,"2020-30",2961,7569
Mu,PL,"2020-30",2961,7569
Omicron,PL,"2020-30",17766,7569
Other,PL,"2020-30",2961,7569
Theta,PL,"2020-30",2961,7569
UNK,PL,"2020-30",2961,7569
XD,PL,"2020-30",2961,7569
XF,PL,"2020-30",2961,7569
Zeta,PL,"2020-30",2961,7569
A.23.1+E484K,PL,"2020-31",3829,7787
A.27,PL,"2020-31",3829,7787
A.28,PL,"2020-31",3829,7787
Alpha,PL,"2020-31",15316,7787
AT.1,PL,"2020-31",3829,7787
AV.1,PL,"2020-31",3829,7787
B.1.1.318,PL,"2020-31",3829,7787
B.1.1.519,PL,"2020-31",3829,7787
B.1.214.2,PL,"2020-31",3829,7787
B.1.526,PL,"2020-31",3829,7787
B.1.616,PL,"2020-31",3829,7787
B.1.617.3,PL,"2020-31",3829,7787
B.1.620,PL,"2020-31",3829,7787
B.1.640,PL,"2020-31",3829,7787
Beta,PL,"2020-31",11487,7787
C.1.2,PL,"2020-31",3829,7787
C.16,PL,"2020-31",3829,7787
C.36+L452R,PL,"2020-31",3829,7787
Delta,PL,"2020-31",22974,7787
Epsilon,PL,"2020-31",3829,7787
Eta,PL,"2020-31",3829,7787
Gamma,PL,"2020-31",7658,7787
Kappa,PL,"2020-31",3829,7787
Lambda,PL,"2020-31",3829,7787
Mu,PL,"2020-31",3829,7787
Omicron,PL,"2020-31",22974,7787
Other,PL,"2020-31",3829,7787
Theta,PL,"2020-31",3829,7787
UNK,PL,"2020-31",3829,7787
XD,PL,"2020-31",3829,7787
XF,PL,"2020-31",3829,7787
Zeta,PL,"2020-31",3829,7787
A.23.1+E484K,PL,"2020-32",4897,7952
A.27,PL,"2020-32",4897,7952
A.28,PL,"2020-32",4897,7952
Alpha,PL,"2020-32",19588,7952
AT.1,PL,"2020-32",4897,7952
AV.1,PL,"2020-32",4897,7952
B.1.1.318,PL,"2020-32",4897,7952
B.1.1.519,PL,"2020-32",4897,7952
B.1.214.2,PL,"2020-32",4897,7952
B.1.526,PL,"2020-32",4897,7952
B.1.616,PL,"2020-32",4897,7952
B.1.617.3,PL,"2020-32",4897,7952
B.1.620,PL,"2020-32",4897,7952
B.1.640,PL,"2020-32",4897,7952
Beta,PL,"2020-32",14691,7952
C.1.2,PL,"2020-32",4897,7952
C.16,PL,"2020-32",4897,7952
C.36+L452R,PL,"2020-32",4897,7952
Delta,PL,"2020-32",29382,7952
Epsilon,PL,"2020-32",4897,7952
Eta,PL,"2020-32",4897,7952
Gamma,PL,"2020-32",9794,7952
Kappa,PL,"2020-32",4897,7952
Lambda,PL,"2020-32",4897,7952
Mu,PL,"2020-32",4897,7952
Omicron,PL,"2020-32",29382,7952
Other,PL,"2020-32",9794,7952
Theta,PL,"2020-32",4897,7952
UNK,PL,"2020-32",4897,7952
XD,PL,"2020-32",4897,7952
XF,PL,"2020-32",4897,7952
Zeta,PL,"2020-32",4897,7952
A.23.1+E484K,PL,"2020-33",4893,8071
A.27,PL,"2020-33",4893,8071
A.28,PL,"2020-33",4893,8071
Alpha,PL,"2020-33",19572,8071
AT.1,PL,"2020-33",4893,8071
AV.1,PL,"2020-33",4893,8071
B.1.1.318,PL,"2020-33",4893,8071
B.1.1.519,PL,"2020-33",4893,8071
B.1.214.2,PL,"2020-33",4893,8071
B.1.526,PL,"2020-33",4893,8071
B.1.616,PL,"2020-33",4893,8071
B.1.617.3,PL,"2020-33",4893,8071
B.1.620,PL,"2020-33",4893,8071
B.1.640,PL,"2020-33",4893,8071
Beta,PL,"2020-33",14679,8071
C.1.2,PL,"2020-33",4893,8071
C.16,PL,"2020-33",4893,8071
C.36+L452R,PL,"2020-33",4893,8071
Delta,PL,"2020-33",29358,8071
Epsilon,PL,"2020-33",4893,8071
Eta,PL,"2020-33",4893,8071
Gamma,PL,"2020-33",9786,8071
Kappa,PL,"2020-33",4893,8071
Lambda,PL,"2020-33",4893,8071
Mu,PL,"2020-33",4893,8071
Omicron,PL,"2020-33",29358,8071
Other,PL,"2020-33",4893,8071
Theta,PL,"2020-33",4893,8071
UNK,PL,"2020-33",4893,8071
XD,PL,"2020-33",4893,8071
XF,PL,"2020-33",4893,8071
Zeta,PL,"2020-33",4893,8071
A.23.1+E484K,PL,"2020-34",5078,7947
A.27,PL,"2020-34",5078,7947
A.28,PL,"2020-34",5078,7947
Alpha,PL,"2020-34",20312,7947
AT.1,PL,"2020-34",5078,7947
AV.1,PL,"2020-34",5078,7947
B.1.1.318,PL,"2020-34",5078,7947
B.1.1.519,PL,"2020-34",5078,7947
B.1.214.2,PL,"2020-34",5078,7947
B.1.526,PL,"2020-34",5078,7947
B.1.616,PL,"2020-34",5078,7947
B.1.617.3,PL,"2020-34",5078,7947
B.1.620,PL,"2020-34",5078,7947
B.1.640,PL,"2020-34",5078,7947
Beta,PL,"2020-34",15234,7947
C.1.2,PL,"2020-34",5078,7947
C.16,PL,"2020-34",5078,7947
C.36+L452R,PL,"2020-34",5078,7947
Delta,PL,"2020-34",30468,7947
Epsilon,PL,"2020-34",5078,7947
Eta,PL,"2020-34",5078,7947
Gamma,PL,"2020-34",10156,7947
Kappa,PL,"2020-34",5078,7947
Lambda,PL,"2020-34",5078,7947
Mu,PL,"2020-34",5078,7947
Omicron,PL,"2020-34",30468,7947
Other,PL,"2020-34",5078,7947
Theta,PL,"2020-34",5078,7947
UNK,PL,"2020-34",5078,7947
XD,PL,"2020-34",5078,7947
XF,PL,"2020-34",5078,7947
Zeta,PL,"2020-34",5078,7947
A.23.1+E484K,PL,"2020-35",5108,7443
A.27,PL,"2020-35",5108,7443
A.28,PL,"2020-35",5108,7443
Alpha,PL,"2020-35",20432,7443
AT.1,PL,"2020-35",5108,7443
AV.1,PL,"2020-35",5108,7443
B.1.1.318,PL,"2020-35",5108,7443
B.1.1.519,PL,"2020-35",5108,7443
B.1.214.2,PL,"2020-35",5108,7443
B.1.526,PL,"2020-35",5108,7443
B.1.616,PL,"2020-35",5108,7443
B.1.617.3,PL,"2020-35",5108,7443
B.1.620,PL,"2020-35",5108,7443
B.1.640,PL,"2020-35",5108,7443
Beta,PL,"2020-35",15324,7443
C.1.2,PL,"2020-35",5108,7443
C.16,PL,"2020-35",5108,7443
C.36+L452R,PL,"2020-35",5108,7443
Delta,PL,"2020-35",30648,7443
Epsilon,PL,"2020-35",5108,7443
Eta,PL,"2020-35",5108,7443
Gamma,PL,"2020-35",10216,7443
Kappa,PL,"2020-35",5108,7443
Lambda,PL,"2020-35",5108,7443
Mu,PL,"2020-35",5108,7443
Omicron,PL,"2020-35",30648,7443
Other,PL,"2020-35",5108,7443
Theta,PL,"2020-35",5108,7443
UNK,PL,"2020-35",5108,7443
XD,PL,"2020-35",5108,7443
XF,PL,"2020-35",5108,7443
Zeta,PL,"2020-35",5108,7443
A.23.1+E484K,PL,"2020-36",3954,7557
A.27,PL,"2020-36",3954,7557
A.28,PL,"2020-36",3954,7557
Alpha,PL,"2020-36",15816,7557
AT.1,PL,"2020-36",3954,7557
AV.1,PL,"2020-36",3954,7557
B.1.1.318,PL,"2020-36",3954,7557
B.1.1.519,PL,"2020-36",3954,7557
B.1.214.2,PL,"2020-36",3954,7557
B.1.526,PL,"2020-36",3954,7557
B.1.616,PL,"2020-36",3954,7557
B.1.617.3,PL,"2020-36",3954,7557
B.1.620,PL,"2020-36",3954,7557
B.1.640,PL,"2020-36",3954,7557
Beta,PL,"2020-36",11862,7557
C.1.2,PL,"2020-36",3954,7557
C.16,PL,"2020-36",3954,7557
C.36+L452R,PL,"2020-36",3954,7557
Delta,PL,"2020-36",23724,7557
Epsilon,PL,"2020-36",3954,7557
Eta,PL,"2020-36",3954,7557
Gamma,PL,"2020-36",7908,7557
Kappa,PL,"2020-36",3954,7557
Lambda,PL,"2020-36",3954,7557
Mu,PL,"2020-36",3954,7557
Omicron,PL,"2020-36",23724,7557
Other,PL,"2020-36",3954,7557
Theta,PL,"2020-36",3954,7557
UNK,PL,"2020-36",3954,7557
XD,PL,"2020-36",3954,7557
XF,PL,"2020-36",3954,7557
Zeta,PL,"2020-36",3954,7557
A.23.1+E484K,PL,"2020-37",3328,7704
A.27,PL,"2020-37",3328,7704
A.28,PL,"2020-37",3328,7704
Alpha,PL,"2020-37",13312,7704
AT.1,PL,"2020-37",3328,7704
AV.1,PL,"2020-37",3328,7704
B.1.1.318,PL,"2020-37",3328,7704
B.1.1.519,PL,"2020-37",3328,7704
B.1.214.2,PL,"2020-37",3328,7704
B.1.526,PL,"2020-37",3328,7704
B.1.616,PL,"2020-37",3328,7704
B.1.617.3,PL,"2020-37",3328,7704
B.1.620,PL,"2020-37",3328,7704
B.1.640,PL,"2020-37",3328,7704
Beta,PL,"2020-37",9984,7704
C.1.2,PL,"2020-37",3328,7704
C.16,PL,"2020-37",3328,7704
C.36+L452R,PL,"2020-37",3328,7704
Delta,PL,"2020-37",19968,7704
Epsilon,PL,"2020-37",3328,7704
Eta,PL,"2020-37",3328,7704
Gamma,PL,"2020-37",6656,7704
Kappa,PL,"2020-37",3328,7704
Lambda,PL,"2020-37",3328,7704
Mu,PL,"2020-37",3328,7704
Omicron,PL,"2020-37",19968,7704
Other,PL,"2020-37",3328,7704
Theta,PL,"2020-37",3328,7704
